k,head,program,strategy,increase,kl_div,spike
141,"(4, 27)",prog_L16H19,smart,8.87828842024435,0.17687953561544417,False
142,"(20, 12)",prog_L20H2,smart,9.115572796225852,0.1837562307715416,False
143,"(5, 23)",prog_L20H2,smart,8.611105569625007,0.1802782967686653,False
144,"(16, 30)",prog_L20H2,smart,8.967481314282287,0.18024818897247313,False
145,"(5, 18)",prog_L18H3,smart,9.148970366815892,0.19285757839679718,False
146,"(19, 23)",prog_L20H2,smart,9.195598806939827,0.19702619314193726,False
147,"(19, 13)",prog_L20H2,smart,9.4950802192997,0.20112767815589905,False
148,"(16, 25)",prog_L20H2,smart,9.26366306995814,0.19432046562433242,False
149,"(4, 9)",prog_L6H19,smart,9.766912622000712,0.20263223797082902,False
150,"(4, 3)",prog_L20H2,smart,9.855461710898938,0.20545192658901215,False
151,"(6, 0)",prog_L20H2,smart,10.25918324567824,0.21058829724788666,False
152,"(20, 26)",prog_L20H2,smart,10.410117084089055,0.21007952988147735,False
153,"(4, 29)",prog_L20H2,smart,10.834873004908454,0.21572792828083037,False
154,"(5, 26)",prog_L20H2,smart,10.37329896591755,0.2083417147397995,False
155,"(16, 26)",prog_L20H2,smart,10.105536781479207,0.21695102006196976,False
156,"(10, 24)",prog_L20H4,smart,10.531961998142005,0.21857409179210663,False
157,"(5, 19)",prog_L18H3,smart,10.506915585661988,0.21231624484062195,False
158,"(7, 15)",prog_L20H2,smart,10.580118223345835,0.2193007677793503,False
159,"(15, 23)",prog_L20H2,smart,10.142104805876922,0.21853939294815064,False
160,"(18, 19)",prog_L20H2,smart,10.358293122535033,0.21935078650712966,False
161,"(6, 22)",prog_L18H3,smart,10.89972160824578,0.23121195435523986,False
162,"(10, 13)",prog_L18H3,smart,10.641661152251151,0.23405070304870607,False
163,"(8, 20)",prog_L20H2,smart,10.888536146095504,0.2323452651500702,False
164,"(0, 2)",prog_L1H30,smart,10.860680681514552,0.22350234985351564,False
165,"(17, 17)",prog_L20H2,smart,11.192666778447741,0.22566077411174773,False
166,"(6, 29)",prog_L20H4,smart,11.062739812127129,0.22203101515769957,False
167,"(11, 31)",prog_L18H3,smart,11.222596797896824,0.24161302745342256,False
168,"(14, 27)",prog_L20H4,smart,11.230563292599646,0.24485636353492737,False
169,"(12, 26)",prog_L20H2,smart,11.209056658988779,0.24843019247055054,False
170,"(6, 16)",prog_L12H7,smart,11.159187978432637,0.23900837302207947,False
171,"(21, 29)",prog_L20H2,smart,10.76513858851541,0.24074441492557525,False
172,"(6, 7)",prog_L20H2,smart,11.220062069891759,0.2420481860637665,False
173,"(9, 6)",prog_L20H2,smart,11.191430486618463,0.23561721593141555,False
174,"(9, 25)",prog_L20H2,smart,11.317163839187916,0.24577837884426118,False
175,"(18, 22)",prog_L20H2,smart,10.83670721870067,0.23984132707118988,False
176,"(17, 19)",prog_L20H2,smart,11.15894704498399,0.23752065300941466,False
177,"(11, 13)",prog_L20H2,smart,11.192756349250761,0.24116581678390503,False
178,"(3, 26)",prog_L20H4,smart,11.79223552178079,0.24883427619934081,False
179,"(4, 11)",prog_L20H2,smart,11.77930784550323,0.23898620009422303,False
180,"(3, 22)",prog_L20H2,smart,12.097523737597871,0.22749730348587036,False
181,"(17, 7)",prog_L20H2,smart,12.256624839835975,0.2350330352783203,False
182,"(14, 14)",prog_L20H2,smart,12.566870805318349,0.2446889489889145,False
183,"(6, 20)",prog_L3H1,smart,13.155602738075462,0.2599726885557175,False
184,"(5, 31)",prog_L20H2,smart,12.990108593394222,0.26670644283294676,False
185,"(3, 19)",prog_L20H2,smart,13.47813507514184,0.28425705432891846,False
186,"(5, 27)",prog_L20H4,smart,13.366480558423628,0.279777467250824,False
187,"(7, 17)",prog_L20H2,smart,13.108125878912357,0.27310086190700533,False
188,"(0, 9)",prog_L1H30,smart,13.414850130315614,0.28282351791858673,False
189,"(7, 18)",prog_L6H15,smart,13.49972797158639,0.29163903594017027,False
190,"(6, 9)",prog_L20H2,smart,13.512780631325743,0.28867495357990264,False
191,"(3, 12)",prog_L16H19,smart,13.47860245644824,0.28743991255760193,False
192,"(17, 20)",prog_L20H2,smart,13.608269046928475,0.2942412465810776,False
193,"(19, 27)",prog_L12H7,smart,13.885799441848246,0.3028897762298584,False
194,"(5, 21)",prog_L12H7,smart,13.63788635006689,0.3097612202167511,False
195,"(8, 28)",prog_L20H2,smart,13.539671897271003,0.313922655582428,False
196,"(13, 15)",prog_L20H4,smart,13.691996948712069,0.31643430292606356,False
197,"(18, 9)",prog_L20H2,smart,14.08115512966611,0.30834264755249025,False
198,"(17, 6)",prog_L20H2,smart,14.72478515649333,0.30789495408535006,False
199,"(10, 14)",prog_L18H3,smart,15.225918869388716,0.33768923580646515,False
200,"(6, 24)",prog_L20H2,smart,15.20131505794669,0.3580303966999054,False
201,"(10, 12)",prog_L20H2,smart,15.575484723934526,0.3646260142326355,False
202,"(7, 5)",prog_L14H31,smart,15.576940054749969,0.34769386947155,False
203,"(8, 7)",prog_L12H7,smart,16.27741697611271,0.3490579307079315,False
204,"(3, 18)",prog_L20H2,smart,16.806200979842412,0.35560760498046873,False
205,"(15, 17)",prog_L20H2,smart,16.54918358741503,0.35026624500751496,False
206,"(14, 29)",prog_L15H15,smart,16.509868864866103,0.3554521113634109,False
207,"(9, 10)",prog_L4H8,smart,16.7326670802037,0.3504652827978134,False
208,"(7, 4)",prog_L15H3,smart,15.84600193296156,0.3595306724309921,False
209,"(15, 3)",prog_L20H2,smart,15.903765857164734,0.3677700638771057,False
210,"(9, 31)",prog_L20H2,smart,15.718788329829971,0.3797868102788925,False
211,"(8, 24)",prog_L20H2,smart,15.542901016665628,0.38156362175941466,False
212,"(20, 17)",prog_L16H19,smart,16.284820458446895,0.38247294127941134,False
213,"(0, 14)",prog_L1H30,smart,15.781334281210638,0.3798037230968475,False
214,"(14, 26)",prog_L4H8,smart,15.838744825043836,0.38098935782909393,False
215,"(13, 30)",prog_L20H4,smart,16.474505340511083,0.38041276335716245,False
216,"(3, 29)",prog_L20H2,smart,16.86481464316069,0.3745091825723648,False
217,"(0, 8)",prog_L1H30,smart,16.69442739936817,0.37188285291194917,False
218,"(3, 30)",prog_L20H2,smart,16.469676413470683,0.3843326449394226,False
219,"(3, 27)",prog_L20H4,smart,16.84824119062087,0.3988038182258606,False
220,"(4, 26)",prog_L20H2,smart,17.123624301566487,0.4147414743900299,False
221,"(18, 18)",prog_L20H2,smart,17.07062788567844,0.41210395097732544,False
222,"(3, 20)",prog_L20H2,smart,16.835405530234606,0.4220008611679077,False
223,"(4, 15)",prog_L20H2,smart,17.012592257048983,0.42681725323200226,False
224,"(7, 30)",prog_L14H31,smart,16.534635098221987,0.4197432279586792,False
225,"(6, 18)",prog_L18H3,smart,17.085109126753544,0.43554516732692716,False
226,"(19, 20)",prog_L20H2,smart,16.789201502435418,0.4418749243021011,False
227,"(4, 0)",prog_L20H2,smart,16.609148461893632,0.4477123200893402,False
228,"(11, 5)",prog_L20H2,smart,16.473005089127007,0.44377983212471006,False
229,"(3, 31)",prog_L20H4,smart,15.989405221747205,0.4352381736040115,False
